case_id,expected_mode,governor_predicted,difficulty,subcategory,num_constraints_fired,has_qualified_signal,has_abstain_signal,has_disputed_signal,has_any_denial,num_strong_denials,ie_fired,ie_signal,ie_max_similarity,ie_entity_match_found,ie_primary_match_found,ie_critical_match_found,ie_query_aspect,ie_summary_overlap,ie_has_matching_aspect,ie_has_conflicting_aspect,ie_detection_reason,ca_fired,ca_signal,ca_numerical_variance_detected,ca_pairs_checked,ca_first_evidence_char,ca_evidence_characters,ca_is_uncertainty_query,ca_relevance_filtered_count,caa_fired,caa_query_type,caa_has_causal_evidence,caa_has_predictive_evidence,sit_fired,sit_entity_mismatch,sit_info_type_requested,sit_has_specific_info,av_fired,av_jury_votes_no,av_strong_denial,query_word_count,query_has_comparison_words,query_question_type,num_chunks,num_unique_sources,mean_vector_score,max_vector_score,min_vector_score,std_vector_score,score_spread,vocab_overlap_ratio,max_pairwise_overlap,min_pairwise_overlap,chunk_length_cv,assertion_density,hedge_density,number_density,ctx_length_mean,ctx_length_std,ctx_total_chars,ctx_contradiction_count,ctx_negation_count,ctx_number_count,ctx_number_variance,ctx_max_pairwise_sim,ctx_mean_pairwise_sim,ctx_min_pairwise_sim,year_count,has_distinct_years,cross_chunk_num_conflicts,cross_chunk_max_divergence,has_cross_chunk_divergence,within_chunk_num_conflicts,within_chunk_max_divergence,has_within_chunk_divergence,numerical_richness_per_chunk,conflict_internality_ratio,chars_per_chunk,contradiction_per_char,conflict_to_number_ratio,opposing_conclusion_count,negation_per_char,short_ctx_with_overlap,query_subject_partial,entity_substantive_score,best_sentence_coverage,best_span_length,answer_span_coverage,detection_temporal,detection_comparison,detection_aggregation,detection_boost_recency,detection_boost_authority,detection_needs_rewriting
t1_grounding_medium_087,trustworthy,trustworthy,medium,grounding_entity_blending,0,False,False,False,False,0,False,none,0.736211087272376,True,True,False,treatment,False,True,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,10,False,what,2,1,0.6823221429383332,0.7543872831892784,0.6102570026873879,0.07206514025094524,0.14413028050189047,0.42857142857142855,0.06666666666666667,0.06666666666666667,0.11984860698077077,0.0,0.0,2.0,216.5,4.5,433,0.0,0.0,4.0,756550.25,0.07397129483466,0.07397129483466,0.07397129483466,1,False,0,0.0,False,1,1.6,True,2.0,1.0,216.5,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,7.0,0.42857142857142855,False,False,False,False,False,False
t1_grounding_medium_088,trustworthy,trustworthy,medium,grounding_process_hallucination,0,False,False,False,False,0,False,none,0.6808997787619787,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,11,False,how,1,1,0.6978653440357917,0.6978653440357917,0.6978653440357917,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,-1.0,0.0,2.0,293.0,0.0,293.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,1.0,0.0,1.0,0.8571428571428571,0.7142857142857143,0.42857142857142855,3.0,0.42857142857142855,False,False,False,False,False,False
t1_grounding_medium_089,trustworthy,trustworthy,medium,grounding_process_hallucination,0,False,False,False,False,0,False,none,0.7690416940419973,False,False,False,application,False,True,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,12,False,how,1,1,0.7892514566670941,0.7892514566670941,0.7892514566670941,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.7142857142857143,0.5714285714285714,0.42857142857142855,7.0,0.42857142857142855,False,False,False,False,False,False
t1_grounding_medium_090,trustworthy,trustworthy,medium,grounding_process_hallucination,1,True,False,False,True,0,False,none,0.7107287227392438,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,True,False,rate,False,False,0,False,10,False,how,1,1,0.6889138797482393,0.6889138797482393,0.6889138797482393,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,282.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0035460992907801418,1.0,0.6666666666666666,0.3333333333333333,0.5,15.0,0.5,False,False,False,False,False,False
t1_grounding_medium_091,trustworthy,trustworthy,medium,grounding_process_hallucination,0,False,False,False,False,0,False,none,0.7585884323412438,True,True,False,application,False,True,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,10,False,how,1,1,0.7562666798052421,0.7562666798052421,0.7562666798052421,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,341.0,0.0,341.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,0.0,0.5,0.25,0.25,11.0,0.25,False,False,False,False,False,False
t1_grounding_medium_092,trustworthy,trustworthy,medium,grounding_process_hallucination,0,False,False,False,False,0,False,none,0.8096283617306653,False,False,False,proof,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,10,False,how,1,1,0.8252809607440162,0.8252809607440162,0.8252809607440162,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,0.0,309.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.8333333333333334,0.5,0.5,9.0,0.5,False,False,False,False,False,False
t1_grounding_medium_093,trustworthy,trustworthy,medium,grounding_quote_fabrication,0,False,False,False,False,0,False,none,0.7240968045767358,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,11,False,what,1,1,0.7254687880680974,0.7254687880680974,0.7254687880680974,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,-1.0,0.0,2.0,291.0,0.0,291.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,9.0,0.42857142857142855,False,False,False,False,False,False
t1_grounding_medium_094,trustworthy,trustworthy,medium,grounding_quote_fabrication,0,False,False,False,False,0,False,none,0.5790912433354705,False,False,False,general,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,11,False,what,2,1,0.5616173602772797,0.5714810365811979,0.5517536839733616,0.009863676303918156,0.019727352607836313,0.14285714285714285,0.0,0.0,0.07644397634449163,0.0,0.0,4.0,232.5,12.5,465,0.0,0.0,8.0,433974.44234375,0.06481018122682976,0.06481018122682976,0.06481018122682976,1,False,9,1.6666666666666667,True,6,1.7333333333333334,True,4.0,0.4,232.5,0.0,1.125,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,False,False,False,False,False,False
t1_grounding_medium_095,trustworthy,trustworthy,medium,grounding_quote_fabrication,0,False,False,False,False,0,False,none,0.7208010452629492,False,False,False,effect,False,True,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,11,False,what,1,1,0.7324627994602713,0.7324627994602713,0.7324627994602713,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,4.0,310.0,0.0,310.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,2,1.9166666666666667,True,,,,,0.0,0.0,0.0032258064516129032,1.0,0.42857142857142855,0.0,0.2857142857142857,5.0,0.2857142857142857,False,False,False,False,False,False
t1_grounding_medium_096,trustworthy,trustworthy,medium,grounding_quote_fabrication,0,False,False,False,False,0,False,none,0.7199640778027858,False,False,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,11,False,what,1,1,0.752115992247457,0.752115992247457,0.752115992247457,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,-1.0,0.0,2.0,316.0,0.0,316.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,False,False,False,False,False,False
t1_grounding_medium_097,trustworthy,trustworthy,medium,grounding_quote_fabrication,0,False,False,False,False,0,False,none,0.7886986743241854,False,False,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,13,False,what,1,1,0.8205902008655951,0.8205902008655951,0.8205902008655951,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,322.0,0.0,322.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2,True,0.0,0.0,False,1,1.4444444444444444,True,,,,,0.0,0.0,0.0,1.0,0.5,0.25,0.5,12.0,0.5,False,False,False,False,False,False
t1_grounding_medium_098,trustworthy,trustworthy,medium,grounding_statistical_inference,0,False,False,False,False,0,False,none,0.7468964327621461,False,False,False,general,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,13,True,yes_no,2,1,0.7506201171725588,0.751611192104968,0.7496290422401498,0.000991074932409075,0.00198214986481815,0.5,0.037037037037037035,0.037037037037037035,0.018366409900949288,-1.0,0.012987012987012988,1.0,274,2.0,548,1.0,1.0,2.0,6.25,0.016892407466948325,0.016892407466948325,0.016892407466948325,0,False,0,0.0,False,0,0.0,False,1.0,0.0,274.0,0.0018248175182481751,0.0,0.0,0.0018248175182481751,0.0,0.5,0.2,0.3,7.0,0.3,False,False,False,False,False,False
t1_grounding_medium_099,trustworthy,trustworthy,medium,grounding_statistical_inference,0,False,False,False,False,0,False,none,0.8195556223735398,False,False,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,12,False,yes_no,1,1,0.8156445038270308,0.8156445038270308,0.8156445038270308,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,4.0,354.0,0.0,354.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,1,1.3448275862068966,True,,,,,0.0,0.0,0.0,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,13.0,0.4444444444444444,False,False,False,False,False,False
t1_grounding_medium_100,trustworthy,trustworthy,medium,grounding_statistical_inference,0,False,False,False,False,0,False,none,0.824237531277286,False,False,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,10,True,yes_no,1,1,0.8413377882257081,0.8413377882257081,0.8413377882257081,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,2.0,329.0,0.0,329.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,15.0,0.2857142857142857,False,True,False,False,False,False
t1_grounding_medium_101,trustworthy,trustworthy,medium,grounding_statistical_inference,0,False,False,False,False,0,False,none,0.819690802908399,False,False,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,10,False,why,1,1,0.7764889931048008,0.7764889931048008,0.7764889931048008,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-1.0,0.0,2.0,341.0,0.0,341.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.002932551319648094,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,20.0,0.3333333333333333,False,False,False,False,False,False
t1_grounding_medium_102,trustworthy,trustworthy,medium,grounding_statistical_inference,0,False,False,False,False,0,False,none,0.7287614114130062,False,False,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,rate,True,False,0,False,12,False,yes_no,1,1,0.7030485282802167,0.7030485282802167,0.7030485282802167,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,390.0,0.0,390.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,0.0,0.375,0.125,0.125,0.0,0.0,False,False,False,False,False,False
t1_grounding_medium_103,trustworthy,trustworthy,medium,grounding_code_hallucination,1,True,False,False,True,0,False,none,0.599902073290498,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,True,opinion,False,False,False,False,none,False,False,0,False,11,False,what,1,1,0.5982785768875697,0.5982785768875697,0.5982785768875697,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,5.0,0.2857142857142857,False,False,False,False,False,False
t1_grounding_medium_104,abstain,abstain,medium,grounding_code_hallucination,2,True,True,False,True,1,True,abstain,0.6122863383509984,True,False,False,none,False,False,False,missing_primary:['expressjs'],False,none,False,0,none,none,False,0,False,none,False,False,True,False,specification,False,False,0,False,10,False,how,1,1,0.6710880793386026,0.6710880793386026,0.6710880793386026,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.0,286.0,0.0,286.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,False,False,False,False,False,False
t1_grounding_medium_105,trustworthy,trustworthy,medium,grounding_code_hallucination,0,False,False,False,False,0,False,none,0.6658283114553787,True,True,False,general,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,12,False,yes_no,2,1,0.6455670279695276,0.6894133504043672,0.6017207055346878,0.04384632243483971,0.08769264486967943,0.5,0.0425531914893617,0.0425531914893617,0.08081220356417687,0.0,0.0,1.0,243,17.0,486,0.0,0.0,2.0,40000.0,0.09262135980593042,0.09262135980593042,0.09262135980593042,0,False,0,0.0,False,0,0.0,False,1.0,0.0,243.0,0.0,0.0,0.0,0.0,1.0,0.5,0.375,0.25,10.0,0.25,False,False,False,False,False,False
t1_grounding_medium_106,abstain,abstain,medium,grounding_code_hallucination,1,False,True,False,True,1,True,abstain,0.6159224825268427,False,False,False,none,False,False,False,missing_primary:['stripes'],False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,9,False,yes_no,1,1,0.6080573006197194,0.6080573006197194,0.6080573006197194,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,2.0,0.3333333333333333,False,False,False,False,False,False
t1_grounding_medium_107,abstain,abstain,medium,grounding_table_inference,1,False,True,False,True,1,True,abstain,0.7340447629073441,True,False,True,none,False,False,False,missing_primary:['highest budget allocation'],False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,12,False,what,1,1,0.730737203194388,0.730737203194388,0.730737203194388,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,310.0,0.0,310.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,1,1.4285714285714286,True,,,,,0.0,0.0,0.0,1.0,0.625,0.25,0.5,9.0,0.5,False,False,False,False,False,False
t1_grounding_medium_108,trustworthy,trustworthy,medium,grounding_table_inference,1,True,False,False,True,0,False,none,0.7785273493919724,True,True,True,general,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,True,0,True,predictive,False,False,False,False,none,False,False,0,False,17,False,yes_no,2,1,0.7683519034364907,0.7857628051187676,0.750941001754214,0.017410901682276825,0.03482180336455365,0.3,0.045454545454545456,0.045454545454545456,0.04159451654038515,-1.0,0.014705882352941176,1.5,218,21.0,436,0.0,0.0,3.0,899498.1355555557,0.12460227081614342,0.12460227081614342,0.12460227081614342,1,False,0,0.0,False,0,0.0,False,1.5,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,9.0,0.2,True,False,False,False,False,False
t1_grounding_medium_109,abstain,abstain,medium,grounding_table_inference,1,False,True,False,True,1,True,abstain,0.7068870161766703,True,False,True,none,False,False,False,missing_primary:['engagement in q3'],False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,16,False,yes_no,2,1,0.7428032476589645,0.7589463661087905,0.7266601292091386,0.016143118449825966,0.03228623689965193,0.36363636363636365,0.05263157894736842,0.05263157894736842,0.07856742013183862,0.0,0.0,1.0,263.5,30.5,527,0.0,0.0,2.0,1012036.0,0.09567756747165176,0.09567756747165176,0.09567756747165176,1,False,0,0.0,False,0,0.0,False,1.0,0.0,263.5,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.2727272727272727,0.36363636363636365,14.0,0.36363636363636365,True,False,False,False,False,False
t1_grounding_medium_110,trustworthy,trustworthy,medium,grounding_table_inference,0,False,False,False,False,0,False,none,0.7223908025164778,True,True,False,general,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,14,False,yes_no,2,1,0.6828395457679279,0.6918681754972769,0.673810916038579,0.009028629729348925,0.01805725945869785,0.5555555555555556,0.02127659574468085,0.02127659574468085,0.21427478217774168,-1.0,0.015151515151515152,3.0,239,28.0,478,0.0,0.0,6.0,683836.8055555556,0.08930486940450628,0.08930486940450628,0.08930486940450628,3,True,0,0.0,False,0,0.0,False,3.0,0.0,239.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5555555555555556,0.3333333333333333,13.0,0.3333333333333333,False,False,False,False,False,False
t1_grounding_medium_111,abstain,trustworthy,medium,grounding_causal_hallucination,0,False,False,False,False,0,False,none,0.8283570605084528,True,True,True,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,10,False,why,1,1,0.8521040853689117,0.8521040853689117,0.8521040853689117,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,7.0,302.0,0.0,302.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2,True,0.0,0.0,False,4,1.6190476190476188,True,,,,,0.0,0.0,0.0,1.0,0.6,0.2,0.2,0.0,0.0,False,False,False,False,False,False
t1_grounding_medium_112,trustworthy,trustworthy,medium,grounding_causal_hallucination,0,False,False,False,False,0,False,none,0.765921836419292,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,8,False,why,1,1,0.8317678970998998,0.8317678970998998,0.8317678970998998,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,358.0,0.0,358.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.8,0.2,0.6,4.0,0.6,False,False,False,False,False,False
t1_grounding_medium_113,trustworthy,trustworthy,medium,grounding_causal_hallucination,0,False,False,False,False,0,False,none,0.7094895783943895,False,False,False,general,False,False,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,11,False,why,2,1,0.6763196200355364,0.7209679308111783,0.6316713092598943,0.044648310775641964,0.08929662155128393,0.375,0.0,0.0,0.10878565864408424,1.0,0.0,1.5,217,31.0,434,0.0,1.0,3.0,676234.6666666666,0.02609042123539068,0.02609042123539068,0.02609042123539068,1,False,0,0.0,False,0,0.0,False,1.5,0.0,217.0,0.0,0.0,0.0,0.002304147465437788,1.0,0.375,0.0,0.375,19.0,0.375,False,False,False,False,False,False
t1_grounding_medium_114,trustworthy,trustworthy,medium,grounding_causal_hallucination,1,True,False,False,True,0,False,none,0.8463104734900657,False,False,False,comparison,False,False,False,none,False,none,False,0,none,none,False,0,True,speculative,False,False,False,False,none,False,False,0,False,11,False,why,1,1,0.8573847231245553,0.8573847231245553,0.8573847231245553,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,-1.0,0.0,2.0,381.0,0.0,381.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,22.0,0.42857142857142855,False,True,False,False,False,False
t1_grounding_medium_115,trustworthy,trustworthy,medium,grounding_comparative_hallucination,0,False,False,False,False,0,False,none,0.6784363126065085,True,True,False,comparison,False,True,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,13,False,yes_no,2,1,0.5974622640959901,0.6719680889488587,0.5229564392431214,0.07450582485286866,0.14901164970573733,0.5,0.06666666666666667,0.06666666666666667,0.09123958466923195,0.0,0.0,0.0,229.5,14.5,459,0.0,0.0,0.0,0.0,0.05951439576030662,0.05951439576030662,0.05951439576030662,0,False,0,0.0,False,0,0.0,False,0.0,0.0,229.5,0.0,0.0,0.0,0.0,1.0,0.5,0.375,0.375,11.0,0.375,False,True,False,False,False,False
t1_grounding_medium_116,trustworthy,trustworthy,medium,grounding_comparative_hallucination,1,True,False,False,True,0,False,none,0.671189363822957,True,True,False,comparison,False,True,False,none,False,none,False,1,assertive,assertive_vs_assertive,True,0,True,opinion,False,False,False,False,none,False,False,0,False,11,True,how,2,1,0.5991318668611549,0.649878228003762,0.5483855057185478,0.05074636114260711,0.10149272228521422,0.5,0.0,0.0,0.08570991287109668,-1.0,0.015151515151515152,1.5,221,13.0,442,0.0,0.0,3.0,626.8888888888888,0.024805569972284672,0.024805569972284672,0.024805569972284672,0,False,0,0.0,False,0,0.0,False,1.5,0.0,221.0,0.0,0.0,0.0,0.0,1.0,0.5,0.16666666666666666,0.3333333333333333,3.0,0.3333333333333333,False,True,False,False,False,False
t1_grounding_medium_117,abstain,trustworthy,medium,grounding_comparative_hallucination,1,True,False,False,True,0,False,none,0.6191986775388935,True,True,False,comparison,False,True,True,none,False,none,False,1,assertive,assertive_vs_assertive,True,0,True,opinion,False,True,False,False,none,False,False,0,False,11,True,how,2,1,0.555560565300333,0.5721398912536998,0.5389812393469662,0.016579325953366808,0.033158651906733616,0.4,0.0625,0.0625,0.10553832555023097,0.0,0.0,2.0,222,12.0,444,0.0,0.0,4.0,950516.75,0.07244081925041984,0.07244081925041984,0.07244081925041984,2,True,0,0.0,False,0,0.0,False,2.0,0.0,222.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.2,0.0,0.0,False,True,False,False,False,False
t1_grounding_medium_118,trustworthy,trustworthy,medium,grounding_geographic_hallucination,0,False,False,False,False,0,False,none,0.6726051410681545,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,6,False,what,1,1,0.6272232818553175,0.6272232818553175,0.6272232818553175,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,0.0,3.0,329.0,0.0,329.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.5,0.5,0.5,3.0,0.5,False,False,False,False,False,False
t1_grounding_medium_119,trustworthy,trustworthy,medium,grounding_geographic_hallucination,0,False,False,False,False,0,False,none,0.5836590175698922,True,True,False,treatment,False,True,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,13,False,who,1,1,0.602523070823384,0.602523070823384,0.602523070823384,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,-1.0,0.0,3.0,329.0,0.0,329.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.7142857142857143,0.14285714285714285,0.42857142857142855,12.0,0.42857142857142855,False,False,False,False,False,False
t1_grounding_medium_120,trustworthy,trustworthy,medium,grounding_geographic_hallucination,0,False,False,False,False,0,False,none,0.7949078777710755,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,14,False,yes_no,1,1,0.7437710939373782,0.7437710939373782,0.7437710939373782,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.375,0.25,0.25,5.0,0.25,False,False,False,False,False,False
t1_grounding_medium_121,trustworthy,trustworthy,medium,grounding_technical_hallucination,1,True,False,False,True,0,False,none,0.637799529004908,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,True,False,specification,False,False,0,False,13,False,what,1,1,0.5767054006751913,0.5767054006751913,0.5767054006751913,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.0,280.0,0.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,4.0,0.42857142857142855,False,False,False,False,False,False
t1_grounding_medium_122,trustworthy,trustworthy,medium,grounding_technical_hallucination,0,False,False,False,False,0,False,none,0.6783472209429943,True,True,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,13,False,what,1,1,0.658377867292726,0.658377867292726,0.658377867292726,0.0,0.0,0.375,0.0,0.0,0.0,-1.0,0.0,3.0,380.0,0.0,380.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.375,0.125,0.375,4.0,0.375,True,False,False,False,False,False
t1_grounding_medium_123,trustworthy,trustworthy,medium,grounding_technical_hallucination,0,False,False,False,False,0,False,none,0.7406187064249613,False,False,False,general,False,False,False,none,False,none,False,0,none,none,False,0,False,none,False,False,False,False,none,False,False,0,False,9,False,what,1,1,0.7397799291842837,0.7397799291842837,0.7397799291842837,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,0.0,0.0,False,0,0.0,False,,,,,0.0,0.0,0.0,1.0,0.6,0.4,0.4,5.0,0.4,False,False,False,False,False,False
t1_grounding_medium_124,trustworthy,trustworthy,medium,grounding_date_hallucination,0,False,False,False,False,0,False,none,0.6233239634647937,True,True,False,timeline,False,True,False,none,False,none,False,1,assertive,assertive_vs_assertive,False,0,False,none,False,False,False,False,none,False,False,0,False,7,False,when_where,2,1,0.5808481045186245,0.6061039505099668,0.5555922585272822,0.025255845991342285,0.05051169198268457,0.6666666666666666,0.022222222222222223,0.022222222222222223,0.282842712474619,0.0,0.0,0.0,253,29.0,506,0.0,0.0,0.0,0.0,0.019916750708467927,0.019916750708467927,0.019916750708467927,0,False,0,0.0,False,0,0.0,False,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,4.0,0.6666666666666666,True,False,False,False,False,False
